SNP	marker	chr	pos_cM	pos_bp
9_143463967	M6578	9	73.8	143463967
9_143659969	M6579	9	74	143659969
9_143736857	M6580	9	74.2	143736857
9_143807497	M6581	9	74.4	143807497
9_143893104	M6582	9	74.6	143893104
9_143931389	M6583	9	74.8	143931389
9_144005532	M6584	9	75	144005532
9_144087660	M6585	9	75.2	144087660
9_144158080	M6586	9	75.4	144158080
9_144315460	M6587	9	75.6	144315460
9_144346520	M6588	9	75.8	144346520
9_144423480	M6589	9	76	144423480
9_144501838	M6590	9	76.2	144501838
9_144578597	M6591	9	76.4	144578597
9_144655556	M6592	9	76.6	144655556
9_144738819	M6593	9	76.8	144738819
9_144796093	M6594	9	77	144796093
9_144877667	M6595	9	77.2	144877667
9_145018419	M6597	9	77.6	145018419
9_145045180	M6598	9	77.8	145045180
9_145266626	M6600	9	78.2	145266626
9_145333331	M6601	9	78.4	145333331
9_145447087	M6602	9	78.6	145447087
9_145525282	M6603	9	78.8	145525282
9_145626328	M6604	9	79	145626328
9_145691120	M6605	9	79.2	145691120
9_145768344	M6606	9	79.4	145768344
9_145846312	M6607	9	79.6	145846312
9_145924220	M6608	9	79.8	145924220
9_146005478	M6609	9	80	146005478
9_146098366	M6610	9	80.2	146098366
9_146203075	M6611	9	80.4	146203075
9_146243342	M6612	9	80.6	146243342
9_146303080	M6613	9	80.8	146303080
9_146401054	M6614	9	81	146401054
9_146500285	M6615	9	81.2	146500285
9_146765383	M6618	9	81.8	146765383
9_146843942	M6619	9	82	146843942
9_146926357	M6620	9	82.2	146926357
9_147001820	M6621	9	82.4	147001820
9_147092308	M6622	9	82.6	147092308
9_147166872	M6623	9	82.8	147166872
9_147243549	M6624	9	83	147243549
9_147316168	M6625	9	83.2	147316168
9_147393058	M6626	9	83.4	147393058
9_147472365	M6627	9	83.6	147472365
9_147549495	M6628	9	83.8	147549495
9_147626293	M6629	9	84	147626293
9_147705988	M6630	9	84.2	147705988
9_147773411	M6631	9	84.4	147773411
9_147859024	M6632	9	84.6	147859024
9_148032346	M6634	9	85	148032346
9_148108851	M6635	9	85.2	148108851
9_148185803	M6636	9	85.4	148185803
9_148302473	M6637	9	85.6	148302473
9_148451228	M6638	9	85.8	148451228
9_148579289	M6639	9	86	148579289
9_148709394	M6640	9	86.2	148709394
9_148839333	M6641	9	86.4	148839333
9_149120831	M6643	9	86.8	149120831
9_149431810	M6645	9	87.2	149431810
9_149607093	M6647	9	87.6	149607093
9_149729902	M6648	9	87.8	149729902
9_149804508	M6649	9	88	149804508
9_149845372	M6650	9	88.2	149845372
9_149968885	M6651	9	88.4	149968885
9_150080272	M6652	9	88.6	150080272
9_150188411	M6653	9	88.8	150188411
9_150298046	M6654	9	89	150298046
9_150377784	M6655	9	89.2	150377784
9_150463946	M6656	9	89.4	150463946
9_150532605	M6657	9	89.6	150532605
9_150621640	M6658	9	89.8	150621640
9_150710747	M6659	9	90	150710747
9_150798026	M6660	9	90.2	150798026
9_150885754	M6661	9	90.4	150885754
9_150974208	M6662	9	90.6	150974208
9_151063683	M6663	9	90.8	151063683
9_151242778	M6665	9	91.2	151242778
9_151460541	M6667	9	91.6	151460541
9_151595445	M6668	9	91.8	151595445
9_151810385	M6670	9	92.2	151810385
9_151864234	M6671	9	92.4	151864234
9_151959494	M6672	9	92.6	151959494
9_152070788	M6673	9	92.8	152070788
9_152157745	M6674	9	93	152157745
9_152247239	M6675	9	93.2	152247239
9_152313976	M6676	9	93.4	152313976
9_152382205	M6677	9	93.6	152382205
9_152440695	M6678	9	93.8	152440695
9_152505755	M6679	9	94	152505755
9_152623594	M6681	9	94.4	152623594
9_152681979	M6682	9	94.6	152681979
9_152902206	M6685	9	95.2	152902206
9_152979553	M6686	9	95.4	152979553
9_153054204	M6687	9	95.6	153054204
9_153127615	M6688	9	95.8	153127615
9_153305384	M6690	9	96.2	153305384
9_153385511	M6691	9	96.4	153385511
9_153460404	M6692	9	96.6	153460404
9_153532925	M6693	9	96.8	153532925
9_153607625	M6694	9	97	153607625
9_153681127	M6695	9	97.2	153681127
9_153756265	M6696	9	97.4	153756265
9_153834662	M6697	9	97.6	153834662
9_153896915	M6698	9	97.8	153896915
9_153998652	M6699	9	98	153998652
9_154039802	M6700	9	98.2	154039802
9_154074645	M6701	9	98.4	154074645
9_154118562	M6702	9	98.6	154118562
9_154177947	M6703	9	98.8	154177947
9_154213775	M6704	9	99	154213775
9_154253985	M6705	9	99.2	154253985
9_154298368	M6706	9	99.4	154298368
9_154342750	M6707	9	99.6	154342750
9_154430819	M6709	9	100	154430819
9_154475206	M6710	9	100.2	154475206
9_154520641	M6711	9	100.4	154520641
9_154582437	M6712	9	100.6	154582437
9_154666950	M6714	9	101	154666950
9_154693740	M6715	9	101.2	154693740
9_154734105	M6716	9	101.4	154734105
9_154751635	M6717	9	101.6	154751635
9_154791626	M6720	9	102.2	154791626
9_154818415	M6721	9	102.4	154818415
9_154845208	M6722	9	102.6	154845208
9_154871902	M6723	9	102.8	154871902
9_154922819	M6724	9	103	154922819
9_154981717	M6725	9	103.2	154981717
9_155112249	M6728	9	103.8	155112249
9_155152208	M6729	9	104	155152208
9_155225015	M6730	9	104.2	155225015
9_155275974	M6731	9	104.4	155275974
9_155322510	M6732	9	104.6	155322510
9_155419094	M6734	9	105	155419094
9_155573382	M6737	9	105.6	155573382
9_155626302	M6738	9	105.8	155626302
9_155677527	M6739	9	106	155677527
9_155727461	M6740	9	106.2	155727461
9_155778189	M6741	9	106.4	155778189
9_155828914	M6742	9	106.6	155828914
9_155878612	M6743	9	106.8	155878612
9_155929571	M6744	9	107	155929571
9_155979634	M6745	9	107.2	155979634
9_156171351	M6746	9	107.4	156171351
9_156210931	M6747	9	107.6	156210931
9_156334943	M6750	9	108.2	156334943
9_156377907	M6751	9	108.4	156377907
9_156470625	M6753	9	108.8	156470625
9_156524346	M6754	9	109	156524346
9_156593349	M6756	9	109.4	156593349
9_156633674	M6757	9	109.6	156633674
9_156673594	M6758	9	109.8	156673594
9_156712873	M6759	9	110	156712873
9_156752453	M6760	9	110.2	156752453
9_156792913	M6761	9	110.4	156792913
9_156832436	M6762	9	110.6	156832436
9_156935754	M6765	9	111.2	156935754
9_156976844	M6766	9	111.4	156976844
9_157016432	M6767	9	111.6	157016432
9_157096349	M6769	9	112	157096349
9_157135933	M6770	9	112.2	157135933
9_157175454	M6771	9	112.4	157175454
9_157214926	M6772	9	112.6	157214926
9_157256416	M6773	9	112.8	157256416
9_157294999	M6774	9	113	157294999
9_157323756	M6775	9	113.2	157323756
9_157407186	M6777	9	113.6	157407186
9_157460708	M6778	9	113.8	157460708
9_157499250	M6779	9	114	157499250
9_157553500	M6780	9	114.2	157553500
9_157593086	M6781	9	114.4	157593086
9_157632672	M6782	9	114.6	157632672
9_157688447	M6783	9	114.8	157688447
9_157748099	M6784	9	115	157748099
9_157803112	M6785	9	115.2	157803112
9_157863267	M6786	9	115.4	157863267
9_158055651	M6790	9	116.2	158055651
9_158158085	M6793	9	116.8	158158085
9_158275070	M6795	9	117.2	158275070
9_158330718	M6796	9	117.4	158330718
9_158387814	M6797	9	117.6	158387814
9_158443148	M6798	9	117.8	158443148
9_158499250	M6799	9	118	158499250
9_158547138	M6800	9	118.2	158547138
9_158603067	M6801	9	118.4	158603067
9_158647727	M6802	9	118.6	158647727
9_158713570	M6803	9	118.8	158713570
9_158885645	M6806	9	119.4	158885645
9_158940953	M6807	9	119.6	158940953
9_158995668	M6808	9	119.8	158995668
9_159045768	M6809	9	120	159045768
9_159104978	M6810	9	120.2	159104978
9_159218285	M6812	9	120.6	159218285
9_159264402	M6813	9	120.8	159264402
9_159320173	M6814	9	121	159320173
9_159375929	M6815	9	121.2	159375929
9_159431697	M6816	9	121.4	159431697
9_159489823	M6817	9	121.6	159489823
9_159565918	M6818	9	121.8	159565918
9_159620817	M6819	9	122	159620817
9_159677758	M6820	9	122.2	159677758
9_159769782	End9	9	122.523225795121	159769782
10_1	Start10	10	-6.79553043249639	1
10_120353	M6821	10	-6.4	120353
10_181209	M6822	10	-6.2	181209
10_242699	M6823	10	-6	242699
10_301891	M6824	10	-5.8	301891
10_361466	M6825	10	-5.6	361466
10_420536	M6826	10	-5.4	420536
10_481131	M6827	10	-5.2	481131
10_562381	M6828	10	-5	562381
10_623124	M6829	10	-4.8	623124
10_707298	M6830	10	-4.6	707298
10_757971	M6831	10	-4.4	757971
10_816061	M6832	10	-4.2	816061
10_871598	M6833	10	-4	871598
10_932883	M6834	10	-3.8	932883
10_990874	M6835	10	-3.6	990874
10_1057941	M6836	10	-3.4	1057941
10_1129203	M6837	10	-3.2	1129203
10_1244226	M6838	10	-3	1244226
10_1255065	M6839	10	-2.8	1255065
10_1314210	M6840	10	-2.6	1314210
10_1346622	M6841	10	-2.4	1346622
10_1431960	M6842	10	-2.2	1431960
10_1596838	M6845	10	-1.6	1596838
10_1655978	M6846	10	-1.4	1655978
10_1715120	M6847	10	-1.2	1715120
10_1774245	M6848	10	-1	1774245
10_1831177	M6849	10	-0.8	1831177
10_1903521	M6850	10	-0.6	1903521
10_1964948	M6851	10	-0.4	1964948
10_2035936	M6852	10	-0.2	2035936
10_2044145	M6853	10	0	2044145
10_2100208	M6854	10	0.2	2100208
10_2158628	M6855	10	0.4	2158628
10_2215124	M6856	10	0.6	2215124
10_2271599	M6857	10	0.8	2271599
10_2329298	M6858	10	1	2329298
10_2374295	M6859	10	1.2	2374295
10_2446368	M6860	10	1.4	2446368
10_2489825	M6861	10	1.6	2489825
10_2529406	M6862	10	1.8	2529406
10_2603976	M6863	10	2	2603976
10_2673621	M6864	10	2.2	2673621
10_2732990	M6865	10	2.4	2732990
10_2834942	M6867	10	2.8	2834942
10_3061071	M6871	10	3.6	3061071
10_3122070	M6872	10	3.8	3122070
10_3294914	M6875	10	4.4	3294914
10_3353121	M6876	10	4.6	3353121
10_3530229	M6879	10	5.2	3530229
10_3595409	M6880	10	5.4	3595409
10_3642991	M6881	10	5.6	3642991
10_3770067	M6884	10	6.2	3770067
10_3782934	M6885	10	6.4	3782934
10_3879905	M6887	10	6.8	3879905
10_3931677	M6888	10	7	3931677
10_3970198	M6889	10	7.2	3970198
10_4010244	M6890	10	7.4	4010244
10_4054551	M6891	10	7.6	4054551
10_4091891	M6892	10	7.8	4091891
10_4128847	M6893	10	8	4128847
10_4205397	M6895	10	8.4	4205397
10_4245148	M6896	10	8.6	4245148
10_4279719	M6897	10	8.8	4279719
10_4308432	M6898	10	9	4308432
10_4337811	M6899	10	9.2	4337811
10_4367192	M6900	10	9.4	4367192
10_4397769	M6901	10	9.6	4397769
10_4427146	M6902	10	9.8	4427146
10_4456367	M6903	10	10	4456367
10_4485779	M6904	10	10.2	4485779
10_4515290	M6905	10	10.4	4515290
10_4544179	M6906	10	10.6	4544179
10_4566919	M6907	10	10.8	4566919
10_4660448	M6908	10	11	4660448
10_4682833	M6910	10	11.4	4682833
10_4711517	M6911	10	11.6	4711517
10_4740062	M6912	10	11.8	4740062
10_4769358	M6913	10	12	4769358
10_4827056	M6915	10	12.4	4827056
10_4864194	M6916	10	12.6	4864194
10_4924125	M6918	10	13	4924125
10_4965384	M6919	10	13.2	4965384
10_4994030	M6920	10	13.4	4994030
10_5025052	M6921	10	13.6	5025052
10_5053779	M6922	10	13.8	5053779
10_5083022	M6923	10	14	5083022
10_5149133	M6925	10	14.4	5149133
10_5182966	M6926	10	14.6	5182966
10_5212345	M6927	10	14.8	5212345
10_5301525	M6930	10	15.4	5301525
10_5407512	M6932	10	15.8	5407512
10_5438983	M6933	10	16	5438983
10_5461143	M6934	10	16.2	5461143
10_5495503	M6935	10	16.4	5495503
10_5584679	M6936	10	16.6	5584679
10_5664303	M6940	10	17.4	5664303
10_5698016	M6941	10	17.6	5698016
10_5724928	M6942	10	17.8	5724928
10_5766547	M6943	10	18	5766547
10_5839259	M6945	10	18.4	5839259
10_5879059	M6946	10	18.6	5879059
10_5916173	M6947	10	18.8	5916173
10_5951565	M6948	10	19	5951565
10_6009255	M6950	10	19.4	6009255
10_6042961	M6951	10	19.6	6042961
10_6229446	M6955	10	20.4	6229446
10_6332285	M6958	10	21	6332285
10_6427279	M6959	10	21.2	6427279
10_6548086	M6960	10	21.4	6548086
10_6695444	M6961	10	21.6	6695444
10_6822980	M6962	10	21.8	6822980
10_6967224	M6963	10	22	6967224
10_7110876	M6964	10	22.2	7110876
10_7361074	M6965	10	22.4	7361074
10_7486478	M6966	10	22.6	7486478
10_7606963	M6967	10	22.8	7606963
10_7771671	M6968	10	23	7771671
10_7903947	M6969	10	23.2	7903947
10_8027656	M6970	10	23.4	8027656
10_8156738	M6971	10	23.6	8156738
10_8285091	M6972	10	23.8	8285091
10_8814916	M6974	10	24.2	8814916
10_9081497	M6975	10	24.4	9081497
10_9369835	M6976	10	24.6	9369835
10_9451205	M6977	10	24.8	9451205
10_9527401	M6978	10	25	9527401
10_9684757	M6979	10	25.2	9684757
10_9806402	M6981	10	25.6	9806402
10_9895552	M6982	10	25.8	9895552
10_9982291	M6983	10	26	9982291
10_10059788	M6984	10	26.2	10059788
10_10140214	M6985	10	26.4	10140214
10_10218091	M6986	10	26.6	10218091
10_10301703	M6987	10	26.8	10301703
10_10382685	M6988	10	27	10382685
10_10470369	M6989	10	27.2	10470369
10_10603637	M6990	10	27.4	10603637
10_10635946	M6991	10	27.6	10635946
10_10717882	M6992	10	27.8	10717882
10_10797914	M6993	10	28	10797914
10_10877886	M6994	10	28.2	10877886
10_11024972	M6995	10	28.4	11024972
10_11237203	M6996	10	28.6	11237203
10_11491120	M6997	10	28.8	11491120
10_11727904	M6998	10	29	11727904
10_11926353	M6999	10	29.2	11926353
10_12125207	M7000	10	29.4	12125207
10_12365281	M7001	10	29.6	12365281
10_12567891	M7002	10	29.8	12567891
10_12810956	M7003	10	30	12810956
10_13015485	M7004	10	30.2	13015485
10_13233185	M7005	10	30.4	13233185
10_13442160	M7006	10	30.6	13442160
10_13642252	M7007	10	30.8	13642252
10_13806179	M7008	10	31	13806179
10_13974633	M7009	10	31.2	13974633
10_14140097	M7010	10	31.4	14140097
10_14295643	M7011	10	31.6	14295643
10_14462011	M7012	10	31.8	14462011
10_14797423	M7014	10	32.2	14797423
10_15295080	M7015	10	32.4	15295080
10_15673954	M7016	10	32.6	15673954
10_15969643	M7017	10	32.8	15969643
10_16242689	M7018	10	33	16242689
10_16712379	M7019	10	33.2	16712379
10_17922538	M7021	10	33.6	17922538
10_19669064	M7022	10	33.8	19669064
10_20429056	M7023	10	34	20429056
10_21219969	M7024	10	34.2	21219969
10_21986309	M7025	10	34.4	21986309
10_22786098	M7026	10	34.6	22786098
10_23491597	M7027	10	34.8	23491597
10_24211081	M7028	10	35	24211081
10_25115021	M7029	10	35.2	25115021
10_26546338	M7031	10	35.6	26546338
10_31673123	M7032	10	35.8	31673123
10_37314822	M7033	10	36	37314822
10_54140981	M7034	10	36.2	54140981
10_63640424	M7035	10	36.4	63640424
10_68091769	M7036	10	36.6	68091769
10_72262163	M7037	10	36.8	72262163
10_72798710	M7038	10	37	72798710
10_73446351	M7039	10	37.2	73446351
10_74057714	M7040	10	37.4	74057714
10_74650883	M7041	10	37.6	74650883
10_75231427	M7042	10	37.8	75231427
10_75889325	M7043	10	38	75889325
10_76463204	M7044	10	38.2	76463204
10_77078884	M7045	10	38.4	77078884
10_77949017	M7046	10	38.6	77949017
10_78816983	M7047	10	38.8	78816983
10_80508247	M7049	10	39.2	80508247
10_81312759	M7050	10	39.4	81312759
10_82638027	M7051	10	39.6	82638027
10_83531669	M7052	10	39.8	83531669
10_85471303	M7054	10	40.2	85471303
10_86468410	M7055	10	40.4	86468410
10_87213125	M7056	10	40.6	87213125
10_88067653	M7058	10	41	88067653
10_89361098	M7059	10	41.2	89361098
10_90497753	M7060	10	41.4	90497753
10_93020441	M7062	10	41.8	93020441
10_94286778	M7063	10	42	94286778
10_95654521	M7064	10	42.2	95654521
10_97023014	M7065	10	42.4	97023014
10_98465673	M7066	10	42.6	98465673
10_99430056	M7067	10	42.8	99430056
10_99737884	M7068	10	43	99737884
10_100056068	M7069	10	43.2	100056068
10_103769571	M7070	10	43.4	103769571
10_107650507	M7071	10	43.6	107650507
10_108812133	M7072	10	43.8	108812133
10_110076932	M7073	10	44	110076932
10_111064064	M7074	10	44.2	111064064
10_111894348	M7075	10	44.4	111894348
10_112662547	M7076	10	44.6	112662547
10_113284974	M7077	10	44.8	113284974
10_113898315	M7078	10	45	113898315
10_114603891	M7079	10	45.2	114603891
10_115223538	M7080	10	45.4	115223538
10_115839478	M7081	10	45.6	115839478
10_116497746	M7082	10	45.8	116497746
10_117113092	M7083	10	46	117113092
10_117721291	M7084	10	46.2	117721291
10_118357086	M7085	10	46.4	118357086
10_118734647	M7086	10	46.6	118734647
10_118953310	M7087	10	46.8	118953310
10_120023735	M7088	10	47	120023735
10_120949780	M7089	10	47.2	120949780
10_121922119	M7090	10	47.4	121922119
10_122407328	M7091	10	47.6	122407328
10_122855713	M7092	10	47.8	122855713
10_123464968	M7093	10	48	123464968
10_124183519	M7094	10	48.2	124183519
10_124757756	M7095	10	48.4	124757756
10_125371086	M7096	10	48.6	125371086
10_125573758	M7097	10	48.8	125573758
10_125928787	M7098	10	49	125928787
10_126212554	M7099	10	49.2	126212554
10_126558979	M7100	10	49.4	126558979
10_126868876	M7101	10	49.6	126868876
10_127279374	M7102	10	49.8	127279374
10_127632773	M7103	10	50	127632773
10_127997211	M7104	10	50.2	127997211
10_128684977	M7106	10	50.6	128684977
10_129122391	M7107	10	50.8	129122391
10_129446181	M7108	10	51	129446181
10_129807197	M7109	10	51.2	129807197
10_130176847	M7110	10	51.4	130176847
10_130885186	M7112	10	51.8	130885186
10_131245637	M7113	10	52	131245637
10_131420290	M7114	10	52.2	131420290
10_131517723	M7115	10	52.4	131517723
10_131707993	M7116	10	52.6	131707993
10_131865634	M7117	10	52.8	131865634
10_132006747	M7118	10	53	132006747
10_132140121	M7119	10	53.2	132140121
10_132265488	M7120	10	53.4	132265488
10_132392404	M7121	10	53.6	132392404
10_132670521	M7123	10	54	132670521
10_132776717	M7124	10	54.2	132776717
10_132920029	M7125	10	54.4	132920029
10_133199019	M7127	10	54.8	133199019
10_133274079	M7128	10	55	133274079
10_133429655	M7129	10	55.2	133429655
10_133548703	M7130	10	55.4	133548703
10_133700410	M7131	10	55.6	133700410
10_133784252	M7132	10	55.8	133784252
10_133895832	M7133	10	56	133895832
10_134048375	M7134	10	56.2	134048375
10_134255579	M7135	10	56.4	134255579
10_134408616	M7136	10	56.6	134408616
10_134567739	M7137	10	56.8	134567739
10_134717143	M7138	10	57	134717143
10_134881549	M7139	10	57.2	134881549
10_135038816	M7140	10	57.4	135038816
10_135190470	M7141	10	57.6	135190470
10_135351653	M7142	10	57.8	135351653
10_135493728	M7143	10	58	135493728
10_135686932	M7144	10	58.2	135686932
10_135780739	M7145	10	58.4	135780739
10_135897605	M7146	10	58.6	135897605
10_136014103	M7147	10	58.8	136014103
10_136140545	M7148	10	59	136140545
10_136255567	M7149	10	59.2	136255567
10_136913779	M7155	10	60.4	136913779
10_137030463	M7156	10	60.6	137030463
10_137149488	M7157	10	60.8	137149488
10_137261507	M7158	10	61	137261507
10_137389333	M7159	10	61.2	137389333
10_137512196	M7160	10	61.4	137512196
10_137604576	M7161	10	61.6	137604576
10_137695167	M7162	10	61.8	137695167
10_137757413	M7163	10	62	137757413
10_137889276	M7164	10	62.2	137889276
10_137973392	M7165	10	62.4	137973392
10_138139264	M7167	10	62.8	138139264
10_138219343	M7168	10	63	138219343
10_138295475	M7169	10	63.2	138295475
10_138399015	M7170	10	63.4	138399015
10_138457618	M7171	10	63.6	138457618
10_138534115	M7172	10	63.8	138534115
10_138593309	M7173	10	64	138593309
10_138682606	M7174	10	64.2	138682606
10_138886869	M7175	10	64.4	138886869
10_139272188	M7176	10	64.6	139272188
10_139366483	M7177	10	64.8	139366483
10_139462218	M7178	10	65	139462218
10_139555489	M7179	10	65.2	139555489
10_139659926	M7180	10	65.4	139659926
10_139764861	M7181	10	65.6	139764861
10_139855243	M7182	10	65.8	139855243
10_139945401	M7183	10	66	139945401
10_140066324	M7185	10	66.4	140066324
10_140184139	M7186	10	66.6	140184139
10_140240172	M7187	10	66.8	140240172
10_140332114	M7188	10	67	140332114
10_140422827	M7189	10	67.2	140422827
10_140608713	M7197	10	68.8	140608713
10_140680221	M7198	10	69	140680221
10_140759088	M7199	10	69.2	140759088
10_140872432	M7201	10	69.6	140872432
10_140942106	M7202	10	69.8	140942106
10_141025798	M7203	10	70	141025798
10_141077782	M7204	10	70.2	141077782
10_141174406	M7205	10	70.4	141174406
10_141203721	M7206	10	70.6	141203721
10_141330154	M7207	10	70.8	141330154
10_141402024	M7208	10	71	141402024
10_141475457	M7209	10	71.2	141475457
10_141544937	M7210	10	71.4	141544937
10_141631233	M7211	10	71.6	141631233
10_141723018	M7212	10	71.8	141723018
10_141768934	M7213	10	72	141768934
10_141983252	M7215	10	72.4	141983252
10_142044628	M7216	10	72.6	142044628
10_142104922	M7217	10	72.8	142104922
10_142187520	M7218	10	73	142187520
10_142262453	M7219	10	73.2	142262453
10_142334823	M7220	10	73.4	142334823
10_142406188	M7221	10	73.6	142406188
10_142475639	M7222	10	73.8	142475639
10_142540263	M7223	10	74	142540263
10_142619465	M7224	10	74.2	142619465
10_142700624	M7225	10	74.4	142700624
10_142772409	M7226	10	74.6	142772409
10_142844424	M7227	10	74.8	142844424
10_142914029	M7228	10	75	142914029
10_142988719	M7229	10	75.2	142988719
10_143045246	M7230	10	75.4	143045246
10_143103472	M7231	10	75.6	143103472
10_143157795	M7232	10	75.8	143157795
10_143213799	M7233	10	76	143213799
10_143267552	M7234	10	76.2	143267552
10_143321148	M7235	10	76.4	143321148
10_143349913	M7236	10	76.6	143349913
10_143413599	M7237	10	76.8	143413599
10_143520346	M7239	10	77.2	143520346
10_143574579	M7240	10	77.4	143574579
10_143629724	M7241	10	77.6	143629724
10_143851676	M7246	10	78.6	143851676
10_143897755	M7247	10	78.8	143897755
10_143948982	M7248	10	79	143948982
10_144004023	M7249	10	79.2	144004023
10_144016209	M7250	10	79.4	144016209
10_144110518	M7251	10	79.6	144110518
10_144165285	M7252	10	79.8	144165285
10_144220110	M7253	10	80	144220110
10_144275160	M7254	10	80.2	144275160
10_144328513	M7255	10	80.4	144328513
10_144380929	M7256	10	80.6	144380929
10_144505165	M7257	10	80.8	144505165
10_144680067	M7258	10	81	144680067
10_144859529	M7259	10	81.2	144859529
10_145157842	M7260	10	81.4	145157842
10_145216807	M7261	10	81.6	145216807
10_145286964	M7262	10	81.8	145286964
10_145396370	M7263	10	82	145396370
10_145465063	M7264	10	82.2	145465063
10_145512649	M7265	10	82.4	145512649
10_145574006	M7266	10	82.6	145574006
10_145643214	M7267	10	82.8	145643214
10_145784548	M7270	10	83.4	145784548
10_145888592	M7272	10	83.8	145888592
10_145940085	M7273	10	84	145940085
10_145997177	M7274	10	84.2	145997177
10_146054004	M7275	10	84.4	146054004
10_146128800	M7276	10	84.6	146128800
10_146208876	M7277	10	84.8	146208876
10_146379507	M7280	10	85.4	146379507
10_146431139	M7281	10	85.6	146431139
10_146468200	M7282	10	85.8	146468200
10_146535643	M7283	10	86	146535643
10_146578432	M7284	10	86.2	146578432
10_146633191	M7285	10	86.4	146633191
10_146685278	M7286	10	86.6	146685278
10_146736915	M7287	10	86.8	146736915
